Name;Author;Url;PreparationTime;Portions
Trufas de Chocolate;Gourmet;https://www.gourmet.cl/recetas/trufas-de-chocolate/;40;30
Flan de Tres leches;Gourmet;https://www.gourmet.cl/recetas/flan-tres-leches/;65;8
Panqueques con Manjar y Crema;Gourmet;https://www.gourmet.cl/recetas/panqueques-manjar-crema/;20;8
Sémola con Leche;Gourmet;https://www.gourmet.cl/recetas/semola-con-leche/;35;6 
Baklava;Gourmet;https://www.gourmet.cl/recetas/baklava/;55;24
Prestigio Casero;Gourmet;https://www.gourmet.cl/recetas/prestigios-caseros/;20;
Tarta de Caramelo Salado y Chocolate;Gourmet;https://www.gourmet.cl/recetas/tarta-de-caramelo-salado-y-chocolate/;40;8 
Budín de Pan y Manzanas;Gourmet;https://www.gourmet.cl/recetas/budin-de-pan-y-manzanas/;105;10 
Torta Brownie con Manjar y Frutillas;Gourmet;https://www.gourmet.cl/recetas/torta-brownie-con-manjar-y-frutillas/;60;10 
Copones de Brownies con Mousse de Chocolates;Gourmet;https://www.gourmet.cl/recetas/copones-de-brownies-con-mousse-de-chocolates/;60;8
Paletas Heladas de Frutilla Jengibre y Limón...;Gourmet;https://www.gourmet.cl/recetas/paletas-heladas-de-frutilla-jengibre-y-limon.../;30;6
Torta Panqueque Naranja;Gourmet;https://www.gourmet.cl/recetas/torta-panqueque-naranja/;90;30 
Mousse de Manjar en Vasitos para Halloween;Gourmet;https://www.gourmet.cl/recetas/vasitos-de-manjar-halloween/;90;8
Torta Tres Colores;Gourmet;https://www.gourmet.cl/recetas/torta-tres-colores/;40;12 
Postre tibio de chocolate;Gourmet;https://www.gourmet.cl/recetas/postre-tibio-de-chocolate/;50;6 
Duraznos Asados;Gourmet;https://www.gourmet.cl/recetas/duraznos-asados/;45;4 
Postre Helado de Cookies and Cream;Gourmet;https://www.gourmet.cl/recetas/postre-helado-de-cookies-and-cream/;10;6 
Brigadeiros;Gourmet;https://www.gourmet.cl/recetas/brigadeiros/;15;24
Manzanas Acarameladas;Gourmet;https://www.gourmet.cl/recetas/manzanas-acarameladas/;20;4
Turrón de Vino;Gourmet;https://www.gourmet.cl/recetas/turron-de-vino/;30;6 
Triffle de Berries;Gourmet;https://www.gourmet.cl/recetas/triffle-de-berries/;90;6 
Torta Helada de Merengue Frambuesa;Gourmet;https://www.gourmet.cl/recetas/torta-de-merengue-y-frambuesa/;90;1
Strudel de Peras y Chocolate;Gourmet;https://www.gourmet.cl/recetas/strudel-de-peras-y-chocolate/;35;6 
Suspiro de Maracuya;Gourmet;https://www.gourmet.cl/recetas/suspiro-de-maracuya/;180;6 
Mousse de Tres Chocolates;Gourmet;https://www.gourmet.cl/recetas/mousse-de-tres-chocolates/;150;4 
Merengón con Helado Rápido de Berries;Gourmet;https://www.gourmet.cl/recetas/merengon-con-helado-rapido-de-berries/;60;8 
Crumble de Berries;Gourmet;https://www.gourmet.cl/recetas/crumble-de-berries/;40;9 
Almendrón Achocolatado;Gourmet;https://www.gourmet.cl/recetas/almendron-achocolatado/;40;8 
Cheesecake sin Horno con Salsa de Arándanos;Gourmet;https://www.gourmet.cl/recetas/cheesecake-sin-horno-con-salsa-de-arandanos/;25;6 
Moldes de Manzanas Acarameladas;Gourmet;https://www.gourmet.cl/recetas/moldes-de-manzanas-acarameladas/;35;4 
Pie de Limón;Gourmet;https://www.gourmet.cl/recetas/pie-de-limon/;40;6 
Jalea de Berries sin Azúcar;Gourmet;https://www.gourmet.cl/recetas/jalea-de-berries-sin-azucar/;20;10 
Frutillas con Sabayón de Pimientas;Gourmet;https://www.gourmet.cl/recetas/frutillas-con-sabayon-de-pimientas/;30;4 
Helado de Vainilla;Gourmet;https://www.gourmet.cl/recetas/helado-de-vainilla/;220;4 
Helado de Cardamomo;Gourmet;https://www.gourmet.cl/recetas/helado-de-cardamomo/;180;4 
Peras al Vino Tinto;Gourmet;https://www.gourmet.cl/recetas/peras-al-vino-tinto/;40;4 
Helado de Estrella de Anís;Gourmet;https://www.gourmet.cl/recetas/helado-de-estrella-de-anis/;180;4 
Flan de Anís;Gourmet;https://www.gourmet.cl/recetas/flan-de-anis/;60;4 
Pannacotta de Canela;Gourmet;https://www.gourmet.cl/recetas/pannacotta-de-canela/;50;4 
Helado de Canela;Gourmet;https://www.gourmet.cl/recetas/helado-de-canela/;60;4 
Parfait de Canela;Gourmet;https://www.gourmet.cl/recetas/parfait-de-canela/;480;4 
Tutti Frutti de Frutos Secos;Gourmet;https://www.gourmet.cl/recetas/tutti-frutti-de-frutos-secos/;30;4 
Crumble de Manzana;Gourmet;https://www.gourmet.cl/recetas/crumble-de-manzana/;50;4 
Panqueques Rellenos de Frutillas Acarameladas;Gourmet;https://www.gourmet.cl/recetas/crepes-rellenos-de-frutillas-acarameladas/;30;4 
Cupcakes de Naranja con Chocolate Blanco y...;Gourmet;https://www.gourmet.cl/recetas/cupcakes-de-naranja-con-chocolate-blanco-y.../;90;12 
Cheesecake;Gourmet;https://www.gourmet.cl/recetas/cheesecake/;80;10 
Flan de Manjar;Gourmet;https://www.gourmet.cl/recetas/flan-de-manjar/;70;8 
Volcán de Chocolate;Gourmet;https://www.gourmet.cl/recetas/volcan-de-chocolate/;120;6 
Helado de Canela a la Crema;Gourmet;https://www.gourmet.cl/recetas/helado-de-canela-a-la-crema/;;4 
Brownies de Corazón;Gourmet;https://www.gourmet.cl/recetas/brownies-de-corazon/;60;4 
Frutillas Bañadas en Chocolate;Gourmet;https://www.gourmet.cl/recetas/frutillas-banadas-en-chocolate/;30;16
Soufflé de Chocolate;Gourmet;https://www.gourmet.cl/recetas/souffle-de-chocolate/;60;6 
Capuccino Helado;Gourmet;https://www.gourmet.cl/recetas/capuccino-helado/;10;4 
Tiramisú;Gourmet;https://www.gourmet.cl/recetas/tiramisu/;180;20
Torta Mil Hojas;Gourmet;https://www.gourmet.cl/recetas/torta-mil-hojas/;600;15 
Postre de Lúcuma con Galletas;Gourmet;https://www.gourmet.cl/recetas/tronco-de-lucuma-y-almendras/;;
Tulipas Rellenas;Gourmet;https://www.gourmet.cl/recetas/tulipas-rellenas/;;
Yogurt con Berries;Gourmet;https://www.gourmet.cl/recetas/yogurt-con-berries/;;
Banana Split;Gourmet;https://www.gourmet.cl/recetas/banana-split/;30;2
Suspiro Limeño;Gourmet;https://www.gourmet.cl/recetas/suspiro-limeno/;35;8 
Papaya Rellena con Suspiro Limeño;Gourmet;https://www.gourmet.cl/recetas/papaya-rellena-con-suspiro-limeno/;;
Parfait de Vainilla;Gourmet;https://www.gourmet.cl/recetas/parfait-de-vainilla/;;
Pie de Limón de Pica;Gourmet;https://www.gourmet.cl/recetas/pie-de-limon-de-pica/;30;8 
Mousse de Chocolate con Chantilly;Gourmet;https://www.gourmet.cl/recetas/mousse-de-chocolate-con-chantilly/;20;4 
Mousse de Frutillas;Gourmet;https://www.gourmet.cl/recetas/mousse-de-frutillas/;;
Pannacotta de Vainilla sobre Masa Filo;Gourmet;https://www.gourmet.cl/recetas/pannacotta-de-vainilla-sobre-masa-filo/;6;4 
Panqueques de Manzana con Caramelo;Gourmet;https://www.gourmet.cl/recetas/panqueques-de-manzana-y-caramelo/;25;16
Panqueques con Salsa de Naranja;Gourmet;https://www.gourmet.cl/recetas/crepes-con-salsa-de-naranja/;;
Helado Artesanal de Frutilla;Gourmet;https://www.gourmet.cl/recetas/helado-artesanal-de-frutilla/;20;6 
Leche Asada;Gourmet;https://www.gourmet.cl/recetas/leche-asada/;60;6 
Leche Nevada;Gourmet;https://www.gourmet.cl/recetas/leche-nevada/;180;6 
Manzanas Asadas;Gourmet;https://www.gourmet.cl/recetas/manzanas-asadas/;30;6 
Flan de Cola de Mono;Gourmet;https://www.gourmet.cl/recetas/flan-de-cola-de-mono/;;
Creme Brulee;Gourmet;https://www.gourmet.cl/recetas/creme-brulee/;40;6 
Crumble de Berries;Gourmet;https://www.gourmet.cl/recetas/crumble-de-berries/;40;9 
Cupcake con Chips de Chocolate y Frambuesas;Gourmet;https://www.gourmet.cl/recetas/cupcake-con-chips-de-chocolate-y-frambuesas/;50;12
Corona rellena con Pastelera y Durazno;Gourmet;https://www.gourmet.cl/recetas/corona-rellena-con-pastelera-y-durazno/;30;6 
Celestinos y Frutas de la Estación;Gourmet;https://www.gourmet.cl/recetas/celestinos-y-frutas-de-la-estacion/;45;16 
Cheesecake de Frambuesas y Chocolate;Gourmet;https://www.gourmet.cl/recetas/cheesecake-de-frambuesas-y-chocolate/;360;10 
Brownies de Chocolate;Gourmet;https://www.gourmet.cl/recetas/brownies-de-chocolate/;50;16 
Mousse de Chocolate;Gourmet;https://www.gourmet.cl/recetas/mousse-de-chocolate/;;
Arroz con Leche;Gourmet;https://www.gourmet.cl/recetas/arroz-con-leche/;30;6 
Bavarois de Frambuesa;Gourmet;https://www.gourmet.cl/recetas/bavarois-de-frambuesa/;25;10
Bavarois de Pisco Sour;Gourmet;https://www.gourmet.cl/recetas/bavarois-de-pisco-sour/;240;8
Steaks de Coliflor con BBQ Merquén;Gourmet;https://www.gourmet.cl/recetas/steaks-de-coliflor-con-bbq-merquen/;45;4 
Lentejas con Arroz;Gourmet;https://www.gourmet.cl/recetas/lentejas-con-arroz/;80;6 
Molde de Arroz;Gourmet;https://www.gourmet.cl/recetas/molde-de-arroz/;35;8
Ensalada de Coleslaw;Gourmet;https://www.gourmet.cl/recetas/ensalada-de-coleslaw/;20;4 
Choclos a la Parrilla con Soya y Ají;Gourmet;https://www.gourmet.cl/recetas/choclos-la-parrilla-soya-aji-amarillo-sesamo/;;3
Guacamole;Gourmet;https://www.gourmet.cl/recetas/guacamole/;5;1
Sopa Toscana de Porotos;Gourmet;https://www.gourmet.cl/recetas/sopa-toscana-porotos/;30;4 
Mayonesa Vegana;Gourmet;https://www.gourmet.cl/recetas/mayonesa-vegana/;;10
Zapallo Spaghetti con Tomate Cherry y Albahaca;Gourmet;https://www.gourmet.cl/recetas/zapallo-spaghetti-tomate-cherry-albahaca/;60;2 
Leche Asada Vegana;Gourmet;https://www.gourmet.cl/recetas/leche-asada-vegana/;;4 
Hummus de Zanahoria;Gourmet;https://www.gourmet.cl/recetas/hummus-de-zanahoria/;10;1 
Queque de Zanahoria Vegano;Gourmet;https://www.gourmet.cl/recetas/queque-zanahoria-vegano/;45;6 
Manjar de Dátiles;Gourmet;https://www.gourmet.cl/recetas/manjar-de-datiles/;10;4
Brownie Vegano;Gourmet;https://www.gourmet.cl/recetas/brownie-vegano/;30;16 
Ensalada Chilena;Gourmet;https://www.gourmet.cl/recetas/ensalada-chilena/;20;4 
Pan Árabe Plano;Gourmet;https://www.gourmet.cl/recetas/pan-plano-arabe/;100;6
Baba Ganoush;Gourmet;https://www.gourmet.cl/recetas/baba-ganoush/;35;6
Ratatouille;Gourmet;https://www.gourmet.cl/recetas/ratatouille/;45;6
Parrilla de Verduras Asadas;Gourmet;https://www.gourmet.cl/recetas/parrilla-de-verduras-asadas/;60;6 
Garbanzos;Gourmet;https://www.gourmet.cl/recetas/sopa-de-garbanzos/;170;6 
Chips de Vegetales Horneados;Gourmet;https://www.gourmet.cl/recetas/chips-de-vegetales-horneados/;55;4 
Hummus;Gourmet;https://www.gourmet.cl/recetas/hummus/;10;4 
Chips de Manzana con Canela;Gourmet;https://www.gourmet.cl/recetas/chips-de-manzana-con-canela/;120;2 
Ceviche de Champiñones;Gourmet;https://www.gourmet.cl/recetas/cebiche-de-champinones/;20;8
Arroz Primavera;Gourmet;https://www.gourmet.cl/recetas/arroz-primavera/;30;10
Crema de Verduras;Gourmet;https://www.gourmet.cl/recetas/crema-de-verduras/;40;6
Couscous con Zanahorias y Cilantro;Gourmet;https://www.gourmet.cl/recetas/couscous-con-zanahorias-y-cilantro/;30;4
Guiso de Verduras;Gourmet;https://www.gourmet.cl/recetas/guiso-de-verduras/;40;4
Ensalada de Porotos Granados;Gourmet;https://www.gourmet.cl/recetas/ensalada-de-porotos-granados/;10;8
Curry de Verduras;Gourmet;https://www.gourmet.cl/recetas/curry-de-verduras/;50;4
Tutti Frutti de Frutos Secos;Gourmet;https://www.gourmet.cl/recetas/tutti-frutti-de-frutos-secos/;30;4
Risotto de Champiñones;Gourmet;https://www.gourmet.cl/recetas/risotto-de-champinones/;50;6
Crema de Zapallo Camote;Gourmet;https://www.gourmet.cl/recetas/crema-de-zapallo-camote/;40;6
